,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Collinsella_aerofaciens,Eggerthella_unclassified,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_faecis,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_splanchnicus,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Streptococcus_parasanguinis,Streptococcus_salivarius,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_citroniae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Flavonifractor_plautii,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Anaerostipes_hadrus,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Coprococcus_catus,Coprococcus_comes,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Oscillibacter_unclassified,Clostridium_bartlettii,Peptostreptococcaceae_noname_unclassified,Anaerotruncus_colihominis,Faecalibacterium_prausnitzii,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Subdoligranulum_unclassified,Coprobacillus_unclassified,Holdemania_filiformis,Holdemania_unclassified,Dialister_invisus,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_unclassified,Bilophila_wadsworthia,Escherichia_coli,Escherichia_unclassified,Haemophilus_parainfluenzae,Akkermansia_muciniphila,C2likevirus_unclassified
MSM79HDS,0.0,0.0,0.004825214618441618,0.0009012670808977698,0.0,0.03928717688363439,0.013863193301542552,0.0008965122681837074,0.0,0.001227968728670447,0.0,0.049071047638621954,0.020286638516130315,0.04914697126099166,0.1866294666480564,0.06578145346955615,0.0,0.0009425265847714084,0.10233691375843403,0.02279043086272242,0.06501562186048152,0.041598476005834606,0.0,0.0,0.004300651409341826,0.0017293713984210953,0.014730563169220716,0.0939291778315293,0.05187239923248119,0.0005044702908564952,0.0003616725283793297,0.0,0.0003371315595325559,8.880763101426289e-05,0.0,0.0,0.0,0.0003964900279306901,0.0,0.000233292585099644,0.011947770683051851,0.000919519426477558,0.0,0.0,0.019498873416148876,0.0,0.00036397324420871474,0.003907842526738151,0.00503350609152861,0.013737574217258127,0.000583768296442633,0.0006807051233873898,0.00521464911782886,0.0024708154197042504,0.0,0.0,0.0,0.00196665189095834,0.0,0.0033274486135119507,0.000738223019122016,0.0,0.0,0.0,0.0,9.294891950715598e-05,0.0042075491087793775,1.395767603160263e-05,0.0,0.0,0.06857314205693198,0.0,0.0,0.01929502999366536,0.0,5.78246578452109e-05,0.00011380874302691376,0.0,0.0,0.0,0.0,8.267238880256943e-05,0.0,0.0,0.0005589205654852746,0.0,0.0,0.0027424532686269785,0.0007854643841520558,0.0,0.0,0.0
MSM79HDU,0.0,0.0,0.005442053935199297,0.0009741681824546416,0.0,0.044446817808624875,0.0050249803962148796,0.008836776750716426,0.0,0.00034349186723208846,0.0,0.054932621279786265,0.027077889106275024,0.07136641496641238,0.3803242277537111,0.06948966709027343,0.0,0.004417557882449044,0.06928387094738148,0.011405657417356408,0.01952505439313309,0.03630483142571881,0.0,0.0,0.002308604188906575,0.0007907953481102385,0.005800826871960086,0.062002939612701306,0.02302392101945995,0.0005378272079775157,9.235081149953636e-05,5.8798897969129266e-05,1.8270844001706834e-05,0.0,0.0,0.0,0.0,0.0003438240643957558,0.0,0.0009907780406380115,0.0010293129116234296,0.0016898869715760482,0.0,0.0,0.009074796018484117,0.0,0.00011228264131958018,0.0008452756829516916,0.0034046887304271514,0.004915355332204639,0.0,0.00021559595922014064,0.0032658303160141796,0.001258695053135767,0.0,0.0013262971759420822,0.0,1.7772548256205736e-05,4.1026349712923526e-05,0.0004366731716407933,0.001427285113696971,0.0,0.0,4.0860251131089826e-05,0.0,0.0,0.008775486374019792,0.0,0.0,0.0,0.04213538994382713,0.0,0.0,0.009299527399705111,0.0,9.7499867536381e-05,0.0,0.0,0.00034498675446859175,0.0,0.0005152378008481327,0.00018403722867173792,0.0,0.0,0.0016065054834955316,0.0,0.0,0.002774676809531933,0.0,0.0,0.0,0.0
MSM7J16J,0.0,0.0,0.0015281293140970338,0.001452763027716606,0.0,0.26585239519041015,0.00438158411712195,0.0005324223272561117,0.0,0.00022946231324421097,0.0,0.06836905612259518,0.0761532100681386,0.004978908651327158,0.025245588207082142,0.03411862927535503,2.740592232015549e-05,0.0,0.028837632616635252,0.010447386733191637,0.02156596941847872,0.013446217496887562,0.0005633162760533779,0.0,0.0023342371474321527,0.0069168810764846985,0.022187959282772066,0.0,0.0,0.0,5.157296291156533e-05,0.0006374368386919802,0.009548347908716356,0.00011697345935739094,0.0,0.0,0.000107256814171154,0.0014526384553424235,0.0006983527296672349,0.0017107524146486154,0.0,0.0011662465670967987,0.0,0.0,0.21411250529744025,0.0,0.0005112450236450824,0.00040137218961609544,0.0010703258389762544,0.03418340690992994,0.0008259148408301404,0.0003573981415296641,0.0013548491416091415,0.008664631486265523,0.0,0.0,0.0,0.0009274413257888983,0.0020979233536079027,0.0014010654924308582,0.0004585509093658744,0.0,0.009047691536876788,0.0,0.0,0.0,0.004178406574830252,0.0,0.0,0.002600074593937661,0.02324445758821406,0.0,0.0,0.05402442266310324,0.00012992898627237352,0.00036611820772244083,0.0003600141613874971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008586773752401446,0.0,0.0,0.0,0.03416484562617675
MSM7J16L,0.0,0.0,0.0019258475199200268,0.0011349641534440277,9.081201949183235e-05,0.3053330847168211,0.0018106576837203458,0.034435620046976624,0.0,0.0006892781151593177,0.0,0.08675376432568915,0.042905329586221,0.007050027373868993,0.03092279526839605,0.1153662497129559,0.0,0.0,0.05353554639247393,0.007523626942735209,0.05866940293702449,0.023140502942272222,0.0,0.0,0.002571766617576072,0.003990332241728199,0.022483418432383575,0.0,0.0,0.0,0.0,8.727630561817494e-05,0.004707709977672899,6.60620223762305e-05,0.0,0.0004358232574792446,0.0002521522262529361,0.0015625994419526971,0.00023800937075830648,0.0018106576837203458,0.0,0.00039786085588839666,0.0,0.0,0.022005724879032074,0.0,0.0009302649291796514,0.002641178263622083,0.001422287428229661,0.031748849683404745,0.0008716465149584892,0.00025810711277699075,0.0016128437969994077,0.005206803904470224,0.0,0.0,0.0,0.0012879303010306796,0.0007451051763223293,0.0023341294272255187,0.0009321258312184185,0.0,0.007406576204496761,0.0009656220679162256,0.0,0.0,0.008553636221192774,0.0,0.0,0.0010521540127188937,0.05810610788988971,0.0,0.002310682061537054,0.03780571363918376,0.0,0.00024228944544747074,0.000273738689902634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011318006199781238,0.0,0.0,0.0,0.0002635037286894152
MSM7J16N,0.0,0.0,0.053655768346657924,0.0024387048638708363,0.0,0.05373734259822026,0.0076106341655368,0.0018725552075054151,0.0,0.0,0.0,0.09847059236055913,0.0363924651690121,0.0016308762681752297,0.03253424657534246,0.04408710863839667,0.0,0.0,0.014545297816634715,0.0,0.01750157304377639,0.010049095524179092,0.0,0.0,0.0009293377047391958,0.0017865978618292887,0.01248962667726401,0.0,0.0,0.0,2.155021272616765e-05,0.0002802745180544516,0.07593710552152974,0.0007055563997070144,0.0,5.8075997007807736e-05,0.0,0.0015786443966524844,0.000775442400299219,0.0,0.0,0.0031540014727196213,0.0,0.0,0.003202580765814203,0.0,0.01479501242850686,0.0016949181432823722,0.004620755216856015,0.052274971948197656,0.002853881278538812,0.0010202869076004796,0.003076201552199728,0.03305425199089874,0.0,0.0,0.0,0.0022692252248040267,0.006124400003116866,0.035978019270029755,0.00090389140835632,0.0,0.016627145768073927,0.003147426831548926,0.0,0.0015651298564682775,0.0006894850546230927,0.0,0.0,0.00011980457244377949,0.22004593482631254,0.0,0.014468471917028998,0.09931689478236473,0.000460103129334393,0.003345883592812504,0.0029742946140539524,0.0,0.0,0.0,0.0,3.250794801065967e-05,0.0,0.00021416284850468302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002881884379821403
MSM7J16P,0.0,0.0,0.0014398294171506403,0.001629669462277375,1.2126346494879543e-05,0.2589532509828961,0.02803862199543631,0.02919773346039514,0.0,0.00041731357937550986,0.0,0.17587383916366675,0.05184459153098748,0.0027620193349716443,0.046260478661741974,0.056526476344355335,0.0,0.0,0.03268440653590562,0.010713278669993465,0.04770365327792568,0.027447915599513324,0.0,0.0,0.002675462309990952,0.004460125994133914,0.02750241446709376,0.0,0.0,1.575031211403895e-05,0.0,0.0004656795820619834,0.0003735472253595078,0.0001533216223490517,0.0,0.00036169964545071744,0.0008432689229197843,0.0005990693935056584,0.0006445083470381956,0.0008172042471204456,0.0,0.0005327229460164324,0.0,0.0,0.028831573549567,0.0,0.00028169363524312136,0.00017924691485534592,0.002010604002168246,0.03145866985687147,0.000906688321255074,0.0011724922610911116,0.0010251641203429776,0.0024758654343510957,0.0,0.0,0.0,0.0012713150158597279,0.0008671034660304097,0.0014236609551574674,0.0012809324630798048,0.0,0.00440353637715781,0.0003589119795898256,0.0,0.0006277823518728445,0.009249475326439157,0.0,0.0,0.0005484732581304714,0.05993913689125915,2.6900975557606347e-05,0.007640852741411514,0.03174984155604162,9.631385549381339e-05,0.0003048312618885237,0.0002883840333092618,0.0,0.0,0.0,0.0,0.0,0.0,3.623965619159404e-05,0.0,0.0,0.0,0.00012070593177661708,7.972724362150688e-05,0.0,0.0,0.00039389718614401826
MSM7J16R,0.0,0.0,0.002313930284889398,0.0011692011397462932,0.00010216320638559845,0.30547093552602406,0.002748824164885813,0.0324085867806413,0.0,0.0019119114337876279,0.0,0.09999374932186039,0.06645060549021828,0.004977544733626761,0.03115461818970926,0.06398851644282164,0.0,0.0,0.06797420828674809,0.013599942446586185,0.07153031343023064,0.03279144081669238,0.0,0.0,0.0018962847384386041,0.00298469881166353,0.022180472409742566,0.0,0.0,0.0,0.0,0.0002988236931365195,0.0016500905758643626,2.5061681220132373e-05,0.0,0.001488516442821627,0.0011049252984993655,0.0008419250673422115,0.00047558225656557076,0.002184494072470126,0.0,0.0008072809785967345,0.0,0.0,0.001505027668096067,0.0,0.0002043264127711969,0.0005323395934464588,0.002669069049944098,0.031224643475471398,0.0008687558084131768,0.0003694386655155984,0.0010764729192318035,0.002989121461290612,0.0,0.0,0.0,0.0010696915231369441,0.0013959356439613732,0.0014181963137510202,0.0015075338362180804,0.0,0.0012125431060916985,0.003984512470692575,0.000990673516466409,0.002827547328247876,0.00603691674096718,0.0,0.0,0.0005705218018936016,0.05576931695419786,0.0,0.013621023743141943,0.0208977565962345,0.00010732296428386097,7.63644168942857e-05,0.0002156778801473745,0.0,0.0,0.0,0.0,0.0,0.0,2.8747222576034193e-05,0.010829594720181907,0.0,0.0,0.0014762804455200327,0.0,0.0,0.0,0.0
MSM9VZEK,0.0,0.0,0.008111038546450868,0.002290603526110987,0.0,0.016628841507044714,0.013195344582110602,0.0005662147357343451,0.0,0.0,0.0,0.09269611226897143,0.028360565012214557,0.06800805356999304,0.3803371842800585,0.06192701693030227,0.0,0.00019017772731470378,0.05689934897762446,0.004594162390851271,0.010495817418751755,0.014331095935279113,0.001974194294203117,0.0,0.00011360835413384923,0.0,0.002406703291519701,0.015089315433263063,0.003716355151673796,0.00010281223860943373,0.0006382995686204424,0.0,0.00017755457685538718,0.0,0.0,0.0,0.0,0.0001650975204810616,0.0,0.003519865849129434,0.0,0.005266843435064853,0.0,0.0,0.06204776733009073,0.0,0.0005715297464540574,0.001438208681937135,0.012607205427157445,0.016962690617876638,0.0008349549652497955,0.0009623491284378983,0.009176698195753173,0.004987971466364951,0.0,0.008055895310233853,0.0,5.231963677216741e-05,0.00027488571066011766,0.0015513187538160114,0.0029881986830732187,0.0,0.0,0.0005979387059676276,0.0,0.0,0.029323578516992417,0.0,0.0,0.0,0.013629016238022124,0.0,0.0,0.03493556546066858,0.0036788178884658287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002828914455566842,0.0,0.0,0.0,0.0,0.0,0.0,0.0006919479580725378
MSM9VZEK_TR,0.0,0.0,0.15032510823719858,0.015852280005984366,0.0,0.0067885332491011315,0.00182350128243002,9.742298503239412e-05,0.0,0.0,0.0004109335600155089,0.01796529670019302,0.007134955222796401,0.019139355122777216,0.10015672906326947,0.017947201986956856,0.0,0.0,0.02108165213123597,0.016185196505307715,0.0041565391999016064,0.011395866826581972,0.0,0.0,0.0001637702668983314,0.0,0.0009851129024877213,0.011145032142373399,0.0009540371993212646,0.0030045091238657855,0.005617752854277111,0.002048505107888416,0.16745739252297598,0.0,0.0,0.0,0.0,0.0011115136529200604,0.0,0.0025096580531898025,0.0,0.00048003438519999306,0.0,0.0,0.031150179957167977,0.0,0.0,0.0020317216057563216,0.02630105905209664,0.018040822459787446,0.009157367229713826,0.0008103284623152026,0.0002166120743923487,0.0164212145040403,0.0,0.0,0.0,0.0,0.007664028903288609,0.0,0.005111756489216534,0.0,0.0,0.006424541046611325,0.0,0.0,0.012513280929470346,0.0,0.0,0.0,0.008908237119940543,0.0,0.0,0.260807755866129,0.00014108631479792203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047636299410859734,0.0,0.0,0.0,0.0,0.0,0.0,0.00788575470098683
MSM9VZEM,0.0,0.0,0.0009193474119295246,0.004125088587050959,0.0,0.0,0.06717197268284769,0.00015540974504760362,0.0,0.0,0.0,0.010922910123520153,0.016178696383200922,0.014252594503634558,0.5672193473070409,0.07041092853913788,7.307229857131418e-05,0.0,0.004889201068044294,0.0,0.0,0.04282106621923577,0.0,0.0,0.0032396551127358716,0.0036819348146148786,0.0362852910357771,0.0,0.0,0.0,0.0,0.00037252887142457064,0.0021996859639302545,0.0,0.0,0.0,0.0,0.000734394082052849,7.691820902243598e-06,0.005451927692687979,0.0,0.002652454512494139,0.0,0.0,0.010169810931545939,0.0,0.008259791950229722,0.03150622285792402,0.0016484970706399347,0.0071605608176545455,0.00033756604914164515,0.0005781102664481723,0.003197699725996361,0.0,0.0,0.0004873817426239807,0.0,0.000711843061680362,0.0005976894469266105,0.0162549153357777,0.0008887549424319648,0.0,0.00045346780500954306,0.0,0.0,0.0,0.006664088741237004,0.0,0.0,0.0,0.02162835149244051,0.0,0.0,0.024380799676663813,0.009658654469769568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012226498952339028,0.00042794494474300744,0.0,0.0,0.0
MSM9VZEO,0.0,0.0,0.0027521440365048627,0.0013849779066612007,0.0,0.02229750067841915,0.005274980156333517,0.0,0.0,0.0,0.0,0.043845409942533824,0.03779449490366149,0.043756351058446136,0.611065184666964,0.046032815878764975,0.0,0.0,0.03142446467004133,0.0019941706095803714,0.012640524067377614,0.017240901886596462,0.0,0.0,0.0020595802437758694,0.0028763774378372737,0.0302756799047085,0.0,0.0,0.0,0.0,0.00010282933339200744,0.0002945678720749209,0.0,0.0,0.0,0.0,9.085502964912447e-05,5.268693646868504e-05,0.0004223935645301965,0.0,0.0011221419395049195,0.0,0.0,0.03456577357818989,0.0,0.0,0.00032076166151247736,0.0031215513069728024,0.004779543338971735,5.373468804618729e-05,0.0016921187976661487,0.0012278151700358618,0.003472548085436059,0.0,0.0,0.0,6.735545855371667e-05,0.0,0.000141446462962805,0.002311190301173198,0.0,0.0,0.0,0.0,6.855288892800497e-05,0.01367660069873056,0.0,0.0,0.0,0.007780453535734991,2.1254389143617256e-05,0.0,0.011666115100300512,0.0,0.0,2.8438971389347036e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00012243725577097827,0.0,0.0,0.0,0.0,8.12755866548181e-05,0.0,0.0,0.0
MSM9VZEQ,0.0,0.0,0.004052173492558563,0.0015307374214565627,0.0002057101817027333,0.05606751891721135,0.005100938696384058,5.866109227746537e-05,0.0,0.0,0.0,0.13361748290802056,0.11640580316746114,0.04881316323202007,0.20544065776524226,0.13513216780084716,0.00022968988496480528,0.0,0.08227991091441147,0.008575221158263266,0.03334605644861783,0.03551929137400528,0.0,0.0,0.0017075134157521678,0.0013115510428792765,0.026971220788856925,0.0,0.0,0.0,0.0,0.00035612832034663945,0.0022406159097602147,0.00044372360003123296,0.0,3.131233979675517e-05,0.0,0.001967128384953112,0.0006109869847683302,0.0010299381640742821,0.0,0.0020081515136741775,0.0,0.0,0.0020000261596762854,0.0,0.0003511738362015832,0.0016147654725567155,0.0028850952073491243,0.022222446825503464,0.00023206803735443225,0.001096130072252233,0.0034342502299871533,0.005740067151096307,0.0,0.001482183476835012,0.0,0.0004960429526030264,0.0004425345238364195,0.0009542336463378235,0.0018894420735586313,0.0,0.00017855960858782533,0.0,0.0,0.00011454767343369928,0.005613826895080276,0.0,0.0,0.0,0.029191027865207903,6.004834783808111e-05,0.0,0.014395947311241088,0.0002695239374910571,0.00013555468620873753,4.5184895402912514e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0642885935487846e-05,4.122130808686756e-05,0.0,0.0,0.0
MSM9VZES,0.0,0.0,0.019265893306915683,0.008569688847543918,0.0006301981994632151,0.06073469004263614,0.016223183343666705,0.0015094814951713627,0.0,6.543323512755479e-05,0.0,0.06504683057928674,0.10653963240718418,0.012380303641185302,0.1301179243700212,0.018497085059075755,8.337252444260433e-05,0.0,0.09025540385599215,0.009449488381793504,0.02245211758468506,0.014854764029943898,0.00253860302753255,0.0,0.005974944878629738,0.008193738129740037,0.06424020785828632,0.0,0.0,0.0,0.0,0.0005694111112086227,0.019264215531656005,0.0,0.0,0.0,0.0,0.001557362619889948,0.0001143468369290208,0.00012622032338214712,0.0,0.0038604318128903727,0.0,0.0,0.15932153865929752,0.0,0.0005159804221695544,0.003410529924025174,0.011818765167733645,0.04047955463068552,0.0013242809184296643,0.001985840609285376,0.0051308948633748885,0.009617524027032314,0.0,0.0017932836333281535,0.0,0.0013644184650266455,0.0019136962731190978,0.0016244736302771837,0.002377407542967824,0.0,0.0,0.0,0.0,0.00028948076211263396,0.01491400240257417,0.0,0.0,0.0013263458725954254,0.007554376696166257,1.6390573690728715e-05,0.0,0.04833864112593691,0.001237423783832338,0.0002626363579577397,2.1165780199051254e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000246374843902371,0.0,0.0,0.0
MSM9VZIY,0.0,0.0,0.0,0.0,0.0,0.0,0.02579947274441731,0.013522659856223609,0.0,0.1074650721482063,0.0,0.02570438598451218,0.0,0.0,0.20321513484635173,0.0029563064815604327,8.667022899677256e-05,0.0,0.0,0.00905999473566031,0.0,0.0,0.001175609013663737,0.0,0.0,0.001594331426354503,0.0,0.12986606994798486,0.0,0.0,0.0,7.274287427937211e-05,0.00031221321798143736,0.00011482552882115763,0.0,0.0,0.0009816280155854114,2.1542311253533067e-05,1.2123812379895353e-05,0.0002331579455207974,0.004303352214083682,0.0004737304539846713,0.00020850953357489445,0.0253049013567548,5.911610995155585e-06,0.0,0.0011816208214554208,0.0015754944286072276,0.0006833421523213745,0.002945284833942346,7.224189029673182e-05,8.576845782802001e-05,0.0015552546757085593,0.000262215016513935,0.0,0.0,0.0,0.004497433408958535,0.0,0.00027864729114453695,0.0004149149344226996,0.0,0.0,0.005640177873361068,0.002220861995044467,0.0,0.008448493686449557,0.0,0.0,0.00034127028897457497,0.280896709226592,0.0,0.0,0.08475486703434215,0.0,0.0005478760834154362,0.0,0.04006549263408261,0.0,0.0,0.0,0.0,0.0008862406652906975,0.0022780743658619897,0.0,0.0,0.007276792347850413,0.00024959022015139934,0.0003509893782377969,0.0,0.0,0.0
MSM9VZJ3,0.0,0.0,0.0,0.0,7.977119838611123e-05,0.0,0.014301315657871454,0.027214531477836364,0.0,0.1065269442407422,3.968313422253249e-05,0.025051193267796774,0.0,0.0,0.5382237667150018,0.005694934690874458,0.0,0.0,0.0,0.009066381380025535,0.0,0.0,0.0011326902775916224,0.0,0.0,0.0021660714871416524,0.0,0.11719684818731088,0.0,0.0,0.0,0.0,0.00033761033834731085,7.096397216835529e-05,0.0,1.8120614861819685e-05,7.4912039093556234e-06,0.0,3.421658001840812e-05,0.0010213345438039039,6.742083518420061e-05,0.0012901067921733522,0.0012694553651799933,0.03212683782515368,0.0,0.0,0.00026178720688640057,0.0011879632145444358,0.00037435773049725803,0.01041368452637167,0.0001307923709579387,0.0003553260232680843,0.0018766478117788453,0.0012736058970757177,0.0,0.0,2.1360054390189684e-05,0.005818843252834611,0.0,4.7073105646626546e-05,0.0007007312629805355,0.0,0.0003876191860665227,0.0019704903256163135,0.006072936790841133,0.0,4.5453385882441553e-05,0.0,0.0,0.00027322647772095714,0.01751220762539769,0.0,0.0,0.03489443273971954,0.0,0.00023880743273202586,0.0,0.012296102589810424,0.0,0.0,0.0,0.0,0.0019050941401373442,0.0042364782757111285,0.0,0.0,0.014767288787530426,0.0,0.0,0.0,0.0,0.0
MSM9VZJB,0.0,0.0,0.001987868041868184,0.0002042221747286932,0.0,0.06587686686948163,0.005629566304924287,0.06081282536365531,0.0,0.0008663171494735694,0.0,0.17731269299743094,0.11855070857706747,0.008250505498255492,0.10421487479738292,0.10730494451612449,6.649094060934197e-05,0.0,0.04596529278441368,0.01304295437894735,0.06503605550410424,0.041023327238330444,0.0,0.0,0.0033868163240536255,0.004004935808977508,0.03344195279319118,0.0,0.0,0.0,0.0,0.00025435423312462565,0.00012295546953949748,2.1635940991928738e-05,0.0,0.0,0.0011574348920885453,0.00018328984157390036,8.179441106704767e-05,0.0007697469738266679,0.0,2.8320215444719726e-05,0.0,0.0,0.013981743135645916,0.0,0.00017484654752826964,0.0007470556210790354,0.00032453911487893107,0.0078118060118012615,3.3949078141806885e-05,1.266494106844609e-05,0.00035197982052723094,0.0013686931451885977,0.0,0.0,0.0,0.00012506629305090514,0.00010290264618112449,0.0009463525409477773,0.0015739707316729946,0.0,0.0006946368372124113,0.005784711833012752,0.005619539893245101,0.0,0.012106980053597326,0.0,0.0,0.0011076546376111809,0.05330110809439251,0.0,0.006990343861945106,0.014451049563015557,0.0,0.0,0.00011908562643525006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012670569931143178,0.0
MSM9VZPH,0.0,0.0,0.0,0.0,0.0001452942493840278,0.0,0.0242535431520864,0.011115825192881682,0.0,0.058841929434271474,8.385495599092207e-05,0.012207264182644449,0.0,0.0,0.34923907995524206,0.0023636297315642895,0.0005624293524543011,0.0,0.0,0.009829675606644248,0.0,0.0,0.000579342988778108,0.0,0.0,0.0017232550068948542,0.0,0.06060064194382106,0.0,0.0,0.0,2.8936582626272015e-05,0.000173110048880409,0.0001056592823360707,0.0,0.0,0.00035936382719317395,0.00012277669741076684,2.261944134870559e-05,0.00039502510859879084,0.0033808932560033733,0.0025097390959518745,0.0018161781173003475,0.06640752122916083,0.00017708373452274915,1.0188937544461978e-05,0.0008299908523718726,0.005240374357867684,0.0015965046238417472,0.013040413605655107,0.00037485101226075615,0.0019774689986291802,0.005685529039185228,0.002771594790844547,0.0,0.0,0.0,0.015112232165946005,0.0,0.0006153099383100587,0.00045880785762712284,0.0,0.0008007486016192668,0.003113535534836691,0.0035968987319459672,0.0,0.004389801851655999,0.00013449397558689812,0.0,0.00032737056330356336,0.11123161227913696,0.0,0.0,0.06129919550186937,0.0,0.002450745147569439,0.0,0.1076308417509241,0.0,0.0,0.0,3.5355613279283066e-05,0.005951867866597464,0.013274657279802288,0.0,0.0,0.031004936947797795,0.0,0.0,0.0,0.0,0.0
MSM9VZPL,0.0,0.0,0.0,0.0,0.0,0.0,0.03433184380551838,0.009864244280012986,0.0,0.04340442536342893,2.313920778797323e-05,0.02236022132752855,0.0,0.0,0.1235180972247136,0.0029469290196752684,0.0,0.0,0.0,0.005368296206809789,0.0,0.0,5.3521993666094595e-05,0.0,0.0,0.0004026222155107342,0.0,0.055677662384672436,0.0,0.00011438817067358939,0.00019708568720278066,0.0,6.881399185640733e-05,4.436691580215736e-05,0.0,0.0,0.00011519301268360585,0.0,0.0,0.0001401431149941161,0.005978165239899761,0.0005824037994981609,0.001628799017770811,0.060426733270025804,0.0031532703899932388,1.2676261657759247e-05,0.001789666814522851,0.002275489572819037,0.001967939319741497,0.008493598336954955,8.752656858929003e-05,0.0006685218945699222,0.0032076978309206017,0.003451363749453085,0.0,0.0,0.0,0.008364521799598566,6.84115708513991e-05,0.00039316532189304077,0.00014758790358676836,0.0,0.00017455011092231976,0.0064295810022677435,0.001775481474096311,0.0,0.0,0.0002197218687344936,0.0,0.0,0.46923697657477154,4.527236306342588e-06,0.0,0.09907434114375496,1.3984129924035994e-05,0.00010130948801082191,0.0,0.016593427720509358,0.0,0.0,0.0,3.289791715942281e-05,0.0007684229090632153,0.0016482158312624584,0.0,0.0,0.0024055721626879472,3.913544273705037e-05,0.00015332240290813563,0.0,0.0,0.0
MSM9VZPN,0.0,0.0,0.0,0.0,0.0,0.0,0.014339690525167618,0.013420266724579702,0.0,0.08245599631171092,0.0,0.018715662943675968,0.0,0.0,0.19603203335269423,0.0028898795948015983,0.0,0.0,0.0,0.007928578719118166,0.0,0.0,0.0002727915951666789,0.0,0.0,0.00041835514613500755,0.0,0.08479163428242668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001592133171193126,0.0,0.0,0.00030070231102764604,0.0055429255604909754,0.0009044498033924352,0.0012926532272834782,0.0863076751005244,0.0005681969820163312,0.0,0.002486498445862073,0.002001626155722644,0.0008340618301810181,0.0035689045288497985,0.0001268205884923507,0.0019414245751612146,0.0022662686367693322,0.003132621331650812,0.0,0.0,0.0,0.007046640843482205,0.0,0.00046470323269245294,0.00029408115580515385,0.0053829991958861635,3.3105776112461024e-05,0.007624922354222023,0.010213692182289976,0.0,0.0,0.0,0.0,0.0,0.34694547774079654,0.0,0.0,0.07152253362477282,0.0,0.0004036867407190248,0.0,0.00845185370954805,0.0,0.0,0.0,0.0,0.0019355164674242217,0.0038342600573819862,0.0,0.00032637202050561577,0.002821223308340679,0.0,0.0,0.0,0.0,0.0
