,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Collinsella_aerofaciens,Eggerthella_unclassified,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_faecis,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_splanchnicus,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Streptococcus_parasanguinis,Streptococcus_salivarius,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_citroniae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Flavonifractor_plautii,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Anaerostipes_hadrus,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Coprococcus_catus,Coprococcus_comes,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Oscillibacter_unclassified,Clostridium_bartlettii,Peptostreptococcaceae_noname_unclassified,Anaerotruncus_colihominis,Faecalibacterium_prausnitzii,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Subdoligranulum_unclassified,Coprobacillus_unclassified,Holdemania_filiformis,Holdemania_unclassified,Dialister_invisus,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_unclassified,Bilophila_wadsworthia,Escherichia_coli,Escherichia_unclassified,Haemophilus_parainfluenzae,Akkermansia_muciniphila,C2likevirus_unclassified,subject_id,timepoint
HSM7CYX4,-3.5279300881398363,1.8669345458011808,3.1044669154369826,-3.5279300881398363,-3.5279300881398363,-3.5279300881398363,-3.5279300881398363,-3.5279300881398363,-3.5279300881398363,7.751409647226316,-3.5279300881398363,-3.5279300881398363,-0.168906875603966,-3.5279300881398363,9.14025323233374,-0.2565727714571011,-3.5279300881398363,-3.5279300881398363,-3.5279300881398363,-3.5279300881398363,7.185201768528001,8.511630300066114,-3.5279300881398363,-3.5279300881398363,-3.5279300881398363,-3.5279300881398363,-3.5279300881398363,-3.5279300881398363,-3.5279300881398363,0.2106468258749139,-2.019323567947508,-3.5279300881398363,2.3664741454280698,-3.5279300881398363,-3.5279300881398363,-2.137268005285705,4.726678527677663,-3.5279300881398363,-3.5279300881398363,3.6844106562928935,3.706708873232049,3.557405746866812,-3.5279300881398363,7.62920186389673,-3.5279300881398363,0.8421871853243612,3.46222981822308,0.6460138965423763,2.360916942336232,3.4157801174323463,-3.5279300881398363,-3.5279300881398363,-3.5279300881398363,-3.5279300881398363,3.1464913118069964,0.133578965163263,-3.5279300881398363,-3.5279300881398363,-3.5279300881398363,3.670593579856356,4.008044252849434,1.9383008569964328,3.772941788984705,7.241850277440233,5.87750982313962,-3.5279300881398363,5.612502853987235,1.1819468853543975,-3.5279300881398363,1.2703204813063955,8.313506744359415,-3.5279300881398363,5.912707879825187,5.02867088401186,-3.5279300881398363,-3.5279300881398363,-3.5279300881398363,6.497313494069948,2.5066356683308277,1.8655637073215363,3.2974625624534117,2.2988448509022783,-3.5279300881398363,-3.5279300881398363,6.589459332672394,-3.5279300881398363,-3.5279300881398363,-3.5279300881398363,0.5886680484674969,2.749811518299528,6.60623471327157,2.5893437853357346,H4006,38.0
HSM7CYX6,-3.814737250244944,2.550111309674556,2.862470741175402,-3.814737250244944,-3.814737250244944,-3.814737250244944,-3.814737250244944,-3.814737250244944,-3.814737250244944,7.137431227578627,-3.814737250244944,-3.814737250244944,-3.814737250244944,-3.814737250244944,8.113899633148277,-3.814737250244944,-3.814737250244944,-3.814737250244944,-3.814737250244944,-3.814737250244944,5.664828925543581,7.599652891195575,-3.814737250244944,-3.814737250244944,-3.814737250244944,-3.814737250244944,-3.814737250244944,-3.814737250244944,-3.814737250244944,4.051246303389915,4.35240694001421,-3.814737250244944,2.026668970438032,-3.814737250244944,-3.814737250244944,-0.2454428929027994,3.4351345725717355,-3.814737250244944,-3.814737250244944,3.182093589652797,5.229477217138994,3.2236344723410486,-3.814737250244944,8.494343236532549,-3.814737250244944,2.115860651174036,2.305486531084898,1.614534902580333,3.174888184924088,4.595298796015274,-3.814737250244944,-3.814737250244944,-3.814737250244944,-3.814737250244944,1.7246545269104647,-3.814737250244944,-0.0528371451427265,1.7037451294059789,-3.814737250244944,2.0846489014960605,2.84184246877168,5.556775985997861,3.382658071981604,7.2985101251796705,6.352062593019504,-3.814737250244944,5.200530448647944,3.0793085366692923,-3.814737250244944,-3.814737250244944,8.411091828047299,-3.814737250244944,5.846212937857766,4.1310035185188765,-3.814737250244944,-3.814737250244944,-3.814737250244944,6.088342328397853,4.7721157288577984,2.837451935615876,4.535081704137959,5.8399483196495625,-0.9630856907822416,-3.814737250244944,6.359093077592232,-3.814737250244944,-3.814737250244944,-0.0649092347176676,-3.814737250244944,6.351721279404883,3.464122772646733,1.028534410076432,H4006,40.0
HSM7CYX8,-3.706127379726132,2.523432595525639,3.472618810789169,-3.706127379726132,-1.4842234378173895,-3.706127379726132,-3.706127379726132,-3.706127379726132,-3.706127379726132,7.392757641527879,-3.706127379726132,-3.706127379726132,-0.0294090517545146,-3.706127379726132,8.292272017814955,0.2325823580525448,-3.706127379726132,-3.706127379726132,-3.706127379726132,-3.706127379726132,5.535848874969294,7.751180757387513,-3.706127379726132,-3.706127379726132,-3.706127379726132,-3.706127379726132,-3.706127379726132,-3.706127379726132,-3.706127379726132,2.908804455109558,2.287108097887674,-3.706127379726132,3.2743669742912846,-3.706127379726132,-3.706127379726132,0.0273304953258239,2.7789337158809357,-3.706127379726132,-1.46271023517696,4.450020548973772,4.070873656140356,4.238943185797626,-3.706127379726132,8.144247479739953,-3.706127379726132,2.176588094184555,2.158249153176372,-0.4036759869655899,3.2818931633726374,4.943630485247531,-3.706127379726132,-3.706127379726132,-3.706127379726132,-3.706127379726132,0.7145004792717735,-3.706127379726132,-3.706127379726132,0.0718896780193247,-3.706127379726132,2.1608085395908763,3.8357145619260224,-3.706127379726132,3.992067165552744,7.0246854398651575,6.574023178114306,-3.706127379726132,5.293887777001328,2.573351719060902,-3.706127379726132,2.2047048444733663,8.930364205114465,-3.706127379726132,4.928315699786963,4.671493429082132,-3.706127379726132,-3.706127379726132,-3.706127379726132,7.505919662933398,2.3802548178789475,1.1991868491139552,3.142565772136826,1.7854138175345875,-3.706127379726132,-1.4210244008966022,6.043448878710204,-3.706127379726132,-3.706127379726132,-3.706127379726132,3.7397442874897946,2.733848390083211,4.530430800878103,1.8923452657473727,H4006,42.0
HSM7CYXA,-3.662482876437064,4.704207302501129,3.909455538474504,-3.662482876437064,-3.662482876437064,-3.662482876437064,-3.662482876437064,-3.662482876437064,-3.662482876437064,7.348579404496881,-3.662482876437064,-1.071392244015934,0.1667323485437268,-3.662482876437064,8.682999349391471,-3.662482876437064,-3.662482876437064,-3.662482876437064,-3.662482876437064,-3.662482876437064,5.840779861888832,5.326750238768519,3.269443252905168,-3.662482876437064,-3.662482876437064,-3.662482876437064,-3.662482876437064,-3.662482876437064,-3.662482876437064,4.262464498175079,3.874641093442477,-3.662482876437064,3.265385602290716,-3.662482876437064,-3.662482876437064,2.2182583527079807,2.671821251136804,-3.662482876437064,-0.511396613824358,3.814696627038943,6.595385288604307,2.7609118508909285,-3.662482876437064,7.641664121674736,-3.662482876437064,0.2469639136248886,3.1072417742550584,-0.160650980416241,2.5686503452384875,4.027088791202772,-3.662482876437064,-3.662482876437064,-3.662482876437064,-3.662482876437064,-3.662482876437064,-3.662482876437064,-3.662482876437064,-3.662482876437064,-3.662482876437064,2.323565655528456,3.7529401706691914,-3.662482876437064,4.068223932345439,6.793773686235271,5.893206049289375,-3.662482876437064,4.941927938829172,0.5846625275369384,-3.662482876437064,2.999411548507955,9.234522104363451,-0.6259996089213615,4.968826094017481,4.842646305377038,-3.662482876437064,-3.662482876437064,-3.662482876437064,7.479743499681501,3.7272160857778447,1.2350163396577545,3.596349258285814,1.156475851468327,-1.4112578075363285,-3.662482876437064,5.318091943678166,-3.662482876437064,-3.662482876437064,4.385975987538187,-3.662482876437064,4.213730830931683,4.43448295384595,-3.662482876437064,H4006,44.0
HSM7CYXC,-3.5474012273268016,2.904018200105781,2.8627110221637464,-3.5474012273268016,-3.5474012273268016,-3.5474012273268016,-3.5474012273268016,-3.5474012273268016,-3.5474012273268016,8.518531231990888,-3.5474012273268016,-3.5474012273268016,-3.5474012273268016,-3.5474012273268016,8.522448528688056,-1.139319190255728,-3.5474012273268016,-3.5474012273268016,-3.5474012273268016,-3.5474012273268016,6.678099273847198,7.655990986546319,-3.5474012273268016,-3.5474012273268016,-3.5474012273268016,-3.5474012273268016,-3.5474012273268016,-3.5474012273268016,-3.5474012273268016,3.989290911917832,3.394697030979935,-3.5474012273268016,2.164137283396803,-3.5474012273268016,-3.5474012273268016,-3.5474012273268016,4.829247329156538,-1.2357424646222626,-3.5474012273268016,2.9272832538009146,3.2995032082596465,2.8295727265752646,-3.5474012273268016,7.219534416624279,-3.5474012273268016,-3.5474012273268016,1.812727267743302,3.0732824989107783,2.210998331733128,4.258729414443891,-3.5474012273268016,-3.5474012273268016,-3.5474012273268016,-3.5474012273268016,2.1512154045481573,3.521782498904648,-3.5474012273268016,-3.5474012273268016,-3.5474012273268016,0.9975809229598998,2.778076389052873,2.5973915050893464,3.8570796341084064,7.468364669573106,5.298582486138234,-3.5474012273268016,4.824037546262285,2.359894489508408,-3.5474012273268016,-3.5474012273268016,9.088495045757911,-3.5474012273268016,2.6567164697091865,2.67816210094849,-3.5474012273268016,-3.5474012273268016,-3.5474012273268016,5.39610427996565,3.174800090706568,3.5650741861392907,4.527602110746607,6.046773216355731,-3.5474012273268016,-3.5474012273268016,7.431557484572981,-3.5474012273268016,-3.5474012273268016,4.191413276104544,3.017442637148779,6.0086018314549925,-0.0182249511693637,-0.1190056749067824,H4006,46.0
HSM5MD7Z_P,-3.777626886098588,-3.777626886098588,2.976666981966109,-3.777626886098588,-3.777626886098588,7.541569305900062,-3.777626886098588,-0.6621495565836799,-3.777626886098588,7.226361410110802,-3.777626886098588,7.808213353493842,-0.4827595608329247,-3.777626886098588,8.009120570959158,8.76558275882634,4.915246473164464,-3.777626886098588,-3.777626886098588,6.197107820381182,5.683017266986268,4.922399406958907,5.631807272902795,-3.777626886098588,6.258846920238939,-3.777626886098588,-3.777626886098588,7.6668525613414,5.855938789827252,-3.777626886098588,-3.777626886098588,-3.777626886098588,1.8602761038109372,-3.777626886098588,-3.777626886098588,0.0532262620706589,-3.777626886098588,2.3820195116199407,-3.777626886098588,0.7637642194765775,-3.777626886098588,-3.777626886098588,0.986063346670953,4.015512744688482,-3.777626886098588,-3.777626886098588,-3.777626886098588,3.14142637968854,1.5723470502545478,3.009457058187242,-2.2247741743792613,2.40556518119735,0.7891911207338893,-3.777626886098588,1.521856847176018,-3.777626886098588,-3.777626886098588,1.209905478809283,-3.777626886098588,-3.777626886098588,2.813179606028884,-3.777626886098588,5.311696817956802,2.137153061768105,-3.777626886098588,-3.777626886098588,3.0712306858050065,-3.777626886098588,-3.777626886098588,-3.777626886098588,7.715622502321811,-3.777626886098588,-3.777626886098588,5.874846903846405,-3.777626886098588,0.0108501656053139,0.185956705836455,4.778631222819233,0.5357622584413697,-3.777626886098588,3.247305049692353,-3.777626886098588,2.414047815636893,-3.777626886098588,3.1445074541536497,3.735896170085394,1.7608690247653165,3.930873262538082,-3.777626886098588,4.5044884515086725,-3.777626886098588,1.2430069238820156,H4007,0.0
HSM5MD4P_P,-3.9445513119304314,-3.9445513119304314,2.8489991426299195,1.1056695626830333,-3.9445513119304314,8.028359710405136,-3.9445513119304314,-3.9445513119304314,-3.9445513119304314,6.585015588643508,-3.9445513119304314,7.046467299305364,-1.5158778854758754,-3.9445513119304314,7.513175489672937,8.415096090146067,3.804998342712023,-3.9445513119304314,-3.9445513119304314,4.188425820856304,6.150246223256216,6.568917548805393,5.374997815667032,-3.9445513119304314,3.499956014394944,-3.9445513119304314,-3.9445513119304314,5.913329490226325,3.953302193754032,2.850798724292372,3.676320463016261,-3.9445513119304314,-3.9445513119304314,-3.9445513119304314,-3.9445513119304314,-3.9445513119304314,-3.9445513119304314,-3.9445513119304314,-3.9445513119304314,0.1622677227984361,5.142098629329168,-3.9445513119304314,1.846271974071911,6.478060214424096,3.3656858853571023,-3.9445513119304314,0.7619528387391217,0.0355512285204948,3.2237925807595547,3.846119842614996,2.256333534360997,3.642176104600087,2.069724924129951,1.1043816973646674,-3.9445513119304314,-3.9445513119304314,-3.9445513119304314,0.4880768372436357,-3.9445513119304314,0.612473449096596,1.4833032570765372,1.3372770861790944,4.421588585611315,-3.9445513119304314,3.5039405602041933,-3.9445513119304314,3.301558945255662,-3.9445513119304314,1.4279843749707537,-3.9445513119304314,8.34711656001093,-3.9445513119304314,-3.9445513119304314,4.173449145519325,-3.9445513119304314,2.3129379580908696,-3.9445513119304314,5.259256458856152,3.960514668531221,-3.9445513119304314,3.0615734739096307,-3.9445513119304314,2.8400659257091903,-3.9445513119304314,-3.9445513119304314,1.3763219126057464,-3.9445513119304314,-3.9445513119304314,-3.9445513119304314,5.710203714006171,-3.9445513119304314,-3.9445513119304314,H4007,6.0
HSM5MD4O,-4.830223497549861,-4.830223497549861,2.76200108179958,1.5071256256116587,-4.830223497549861,7.153679394866366,-4.830223497549861,-4.830223497549861,-4.830223497549861,6.458445756681334,-2.63293176690299,5.66672483932172,0.3951218185485619,-4.830223497549861,6.167969074142954,7.571770368108715,4.054663870683407,-4.830223497549861,-4.830223497549861,4.108999798090662,5.206838158645558,5.598660792672719,4.014651881892846,-4.830223497549861,2.7149406461619803,-4.830223497549861,-4.830223497549861,5.548840354780325,3.6286192918959,1.201966243179652,2.766180736468515,-4.830223497549861,-1.2288574743398186,-4.830223497549861,-4.830223497549861,-0.4444896221057259,-4.830223497549861,0.5709883901980266,-0.031015987381739,0.4630292682007777,4.1049407770548605,-2.2383054138373417,0.9431839678343152,5.654536031569839,0.4091846616164662,-4.830223497549861,1.3353495207098849,1.4990311452536131,2.379931621943671,3.83987061777775,0.4538261576179394,3.076781492216484,2.1632389929814115,1.8659011901180695,-4.830223497549861,-4.830223497549861,-4.830223497549861,0.8411720950877442,-4.830223497549861,-1.4858138517399269,1.7579074643316872,-4.830223497549861,3.753617280262479,2.4650459013650066,0.0398172369033691,-4.830223497549861,-0.4171204494131846,0.8397763602107595,-4.830223497549861,-4.830223497549861,7.379785523301344,-4.830223497549861,-4.830223497549861,4.022849974682995,-4.830223497549861,1.816784814780715,1.0542314594500315,4.095979420352941,3.119658169049484,-0.792442049093335,2.841171647089108,3.103490089759589,2.97245973620848,-0.9892011699359528,-4.830223497549861,2.537424712861771,0.7815467181376672,2.3672778723921386,1.5736566265693472,2.6216889354253885,-4.830223497549861,-0.1054528956218661,H4007,9.0
HSM5MD4N,-3.882285573951824,-3.882285573951824,1.7063741774896464,-3.882285573951824,-3.882285573951824,8.501580996963082,-3.882285573951824,-3.882285573951824,-3.882285573951824,5.937953945845216,-1.0726361326431508,7.388235797682137,0.570504121232517,-3.882285573951824,7.4767230998178,8.469124420112838,5.125383498890536,-3.882285573951824,-3.882285573951824,5.32899104119844,4.61258274613882,5.268671834598511,5.26832991748,-3.882285573951824,5.198205851420741,-3.882285573951824,-3.882285573951824,7.101333375932166,5.682414267450298,-3.882285573951824,2.267935202294643,-3.882285573951824,-3.882285573951824,-3.882285573951824,-3.882285573951824,-3.882285573951824,-3.882285573951824,-1.6041542160657247,-3.882285573951824,-1.9024380678535309,4.145891725741816,-3.882285573951824,0.3169875632579888,6.008100462280693,2.573761291775279,-3.882285573951824,2.1672623702583094,2.0682390792240533,3.9101675631449897,5.248154239234847,0.6493797399199082,3.4488934590740667,3.1236417585009635,2.196053573801893,-3.882285573951824,-3.882285573951824,-3.882285573951824,2.880285441690626,-3.882285573951824,0.9779473837673294,1.827501210882545,-3.882285573951824,4.541801358388781,5.967226390127226,2.7253571534674768,-3.882285573951824,3.4580799155962323,-3.882285573951824,-3.882285573951824,-3.882285573951824,8.011190771476459,-3.882285573951824,-3.882285573951824,3.748095438065549,-3.882285573951824,1.981750368515291,-3.882285573951824,4.425704526503181,-3.882285573951824,-3.882285573951824,-3.882285573951824,-3.882285573951824,2.913372107760132,-2.10177110642516,-3.882285573951824,2.973997171491553,0.2971527052760834,-3.882285573951824,0.5138237553932292,3.345581196031718,-3.882285573951824,1.26953518772023,H4007,10.0
HSM6XRSN,-4.0489343235238895,-4.0489343235238895,2.6552398502112435,-4.0489343235238895,-4.0489343235238895,8.332686032113948,-4.0489343235238895,-4.0489343235238895,-4.0489343235238895,5.765072568197887,-1.3751672625207014,7.209294198177783,0.387632966312438,-4.0489343235238895,6.950369112484524,8.499191752987775,4.317598767279323,-4.0489343235238895,-4.0489343235238895,5.245669299240209,5.838682885265433,6.618671522087794,-4.0489343235238895,-4.0489343235238895,4.754549690254992,-4.0489343235238895,-4.0489343235238895,7.062437203483956,5.162543166561363,-4.0489343235238895,-0.9242691034055496,-4.0489343235238895,-4.0489343235238895,-4.0489343235238895,-4.0489343235238895,-2.5618969538859275,-4.0489343235238895,0.2847764742225962,-4.0489343235238895,-1.565959255358555,3.313471799872312,-4.0489343235238895,1.8472263364368533,6.676896544616371,2.7504273654754607,-4.0489343235238895,1.8958723511857327,3.873910922727032,2.0682113287917643,4.599003676177778,-0.1141506650917971,3.4166188773793245,3.047411511177623,3.1013868605674446,-4.0489343235238895,-4.0489343235238895,-4.0489343235238895,2.4093397441249875,-4.0489343235238895,2.254818825799946,1.5152778636152655,-4.0489343235238895,2.6445670327010538,5.667677589707645,5.147288528152407,-4.0489343235238895,3.255786630362968,0.4443986073689387,-4.0489343235238895,-4.0489343235238895,6.801507341174348,-4.0489343235238895,-4.0489343235238895,3.687339414271454,-4.0489343235238895,0.006269238419998,1.3607366425291687,5.194692596998193,-4.0489343235238895,-4.0489343235238895,0.539920698399964,-0.2376273356099467,3.4355213802410614,-0.7575078650452305,-4.0489343235238895,3.628609331500659,1.804509337131956,2.343442010475668,-4.0489343235238895,1.6773955056081729,-4.0489343235238895,-4.0489343235238895,H4007,16.0
HSM6XRST,-4.041424177421961,-4.041424177421961,4.805835403528132,1.370378766274264,-4.041424177421961,8.389704752593198,-4.041424177421961,-4.041424177421961,-4.041424177421961,7.008161396723011,-4.041424177421961,7.420867261345943,-4.041424177421961,-4.041424177421961,6.921778312895183,8.062219481307075,5.32556797363289,-4.041424177421961,-4.041424177421961,4.469701730516669,6.112901717953439,6.6234992211569725,5.8167307133399815,-4.041424177421961,2.985317789158976,-4.041424177421961,-4.041424177421961,5.407559601283903,3.885739303992557,-4.041424177421961,0.4042282460726429,-4.041424177421961,-4.041424177421961,-4.041424177421961,-4.041424177421961,-4.041424177421961,-4.041424177421961,-4.041424177421961,-4.041424177421961,-4.041424177421961,3.062189863902112,-0.1039039886364943,2.041024183441984,6.202814225194443,-4.041424177421961,-4.041424177421961,1.1345503190065944,4.372891614821514,3.267528498699825,3.970013833913808,1.3416283322236635,2.978223919166199,3.137883167328189,2.948406242827864,-4.041424177421961,-4.041424177421961,-4.041424177421961,0.8884975914324347,-4.041424177421961,2.077392466792321,1.1659444006782245,-4.041424177421961,2.369450441338415,-4.041424177421961,4.4866727875086045,-4.041424177421961,3.035913259198571,3.6536459994864776,-4.041424177421961,-4.041424177421961,7.7943629372620284,-4.041424177421961,-4.041424177421961,3.6758702226735824,-4.041424177421961,1.4432352788206495,-4.041424177421961,5.407122876441421,2.4179493219425536,-0.8434579108587883,3.912221961842999,2.5191680004658705,3.295474573761296,-1.7022257585170877,-4.041424177421961,2.968534817806426,0.5624368770403532,-4.041424177421961,-0.0863741069547252,5.375961707317637,-4.041424177421961,-4.041424177421961,H4007,22.0
HSM67VHQ,-3.8002126623996713,-3.8002126623996713,3.1305912902723474,0.9134628615070248,-3.8002126623996713,8.403349496331458,-3.8002126623996713,-0.4306319414712636,-3.8002126623996713,5.001664280233938,-3.8002126623996713,7.345887644159319,1.1993500386784444,-3.8002126623996713,7.874601123148337,8.491877942468285,4.213972298057231,-3.8002126623996713,-3.8002126623996713,5.503038186932739,6.585298100969208,7.078516446439706,6.368051614193341,0.6885137678388915,3.915669283289976,-3.8002126623996713,-3.8002126623996713,6.864613606102725,4.529951844169909,-3.8002126623996713,-3.8002126623996713,-3.8002126623996713,-3.8002126623996713,-3.8002126623996713,-3.8002126623996713,-3.8002126623996713,-3.8002126623996713,-3.8002126623996713,-3.8002126623996713,1.5596718228814357,2.267327831142325,-3.8002126623996713,2.155131154767175,6.978817767410536,1.4663848938262003,-3.8002126623996713,-3.8002126623996713,4.502284258412485,2.9889808789427974,5.1123881957511,-0.619890922523064,4.516324000281,3.741179533901288,3.721410923477806,-3.8002126623996713,-3.8002126623996713,-3.8002126623996713,2.165727002819567,-3.8002126623996713,-3.8002126623996713,2.305154371808099,-3.8002126623996713,5.28235098358064,-0.181601043061784,-3.8002126623996713,-3.8002126623996713,3.549774026670935,1.8134467150892863,1.857787567379916,-3.8002126623996713,7.65576962579877,-3.8002126623996713,-3.8002126623996713,4.289578153572924,-3.8002126623996713,1.132284700315182,-3.8002126623996713,6.413383220553097,-3.8002126623996713,-3.8002126623996713,-3.8002126623996713,-3.8002126623996713,4.289516675598814,0.6365075619671963,-3.8002126623996713,4.112596734473299,2.154351422842097,-3.8002126623996713,-3.8002126623996713,1.265366529384174,-3.8002126623996713,-3.8002126623996713,H4007,24.0
