,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Collinsella_aerofaciens,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_nordii,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_splanchnicus,Parabacteroides_distasonis,Parabacteroides_goldsteinii,Parabacteroides_merdae,Parabacteroides_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_senegalensis,Alistipes_shahii,Streptococcus_parasanguinis,Streptococcus_salivarius,Streptococcus_thermophilus,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Flavonifractor_plautii,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Anaerostipes_hadrus,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Coprococcus_catus,Coprococcus_comes,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Oscillibacter_unclassified,Clostridium_bartlettii,Peptostreptococcaceae_noname_unclassified,Anaerotruncus_colihominis,Anaerotruncus_unclassified,Faecalibacterium_prausnitzii,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_callidus,Ruminococcus_lactaris,Subdoligranulum_unclassified,Holdemania_filiformis,Dialister_invisus,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_unclassified,Bilophila_wadsworthia,Desulfovibrio_desulfuricans,Escherichia_coli,Escherichia_unclassified,Haemophilus_parainfluenzae,Akkermansia_muciniphila,C2likevirus_unclassified
MSM9VZMW,2.7518725545850593,-4.392072076465757,1.4576239855579525,1.3713488187814793,3.725614711595619,6.864543330894957,6.129352088881596,-4.392072076465757,-4.392072076465757,5.125745455655858,-4.392072076465757,6.79550073871887,-0.24706690693918176,-4.392072076465757,5.052775690247582,-1.0569355373720697,7.066511622675851,5.149512482114698,4.067758771779359,6.902356076608906,6.754800002010031,5.503372279717205,-4.392072076465757,-4.392072076465757,4.066115453821434,-4.392072076465757,-4.392072076465757,5.7899209085975585,-4.392072076465757,6.5434460493412425,7.414150802892022,3.2137764279632837,6.45936238664758,1.1996526425558027,0.3853065639383644,-4.392072076465757,-4.392072076465757,-4.392072076465757,-4.392072076465757,-4.392072076465757,-4.392072076465757,-4.392072076465757,-4.392072076465757,-4.392072076465757,3.722457235173512,0.5382539434083533,-1.9348961354399261,5.375253725169082,6.588830070523258,-4.392072076465757,-4.392072076465757,-4.392072076465757,0.6554765750975893,2.751474985562239,-1.5763237454887733,-4.392072076465757,-1.2328725925803603,-4.392072076465757,-4.392072076465757,1.2266869935795306,-4.392072076465757,-4.392072076465757,-4.392072076465757,-4.392072076465757,-1.8208893774682302,2.1369089136185995,5.387829628150057,4.6390984987428885,0.7964247107293652,-4.392072076465757,2.2519281736179124,-4.392072076465757,3.8148555374582243,-4.392072076465757,-4.392072076465757,6.500933760856647,-4.392072076465757,1.8356532948612987,2.5424263309775803,-1.360356633470209,4.94718327107891,-4.392072076465757,-4.392072076465757,1.1349122119779462,1.446248402665998,2.4464094934109344,3.5182358226445274,-2.5946835827361117,0.2425228611010386,6.100460154284111,2.024349227923988,-4.392072076465757,-4.392072076465757,1.6854011496725834,0.013971572933936471,3.3923011793226197,-4.392072076465757,-4.392072076465757
MSM9VZNH,5.421921929859579,3.396495058007531,4.4958175505832925,4.091345125746782,3.9672260383648847,-2.7326429550566065,-5.032433732960829,5.589624609604986,-5.032433732960829,1.0373537719600732,-5.032433732960829,-5.032433732960829,-5.032433732960829,2.798963727060519,2.961916435847259,1.8793319335821295,4.992858748076483,5.333722431003897,3.47381032754632,-5.032433732960829,1.16644422518167,-5.032433732960829,-5.032433732960829,-5.032433732960829,4.05629384482581,-5.032433732960829,-5.032433732960829,-5.032433732960829,-5.032433732960829,-5.032433732960829,2.5170075824352214,-5.032433732960829,0.40450092327682086,1.5760426215899317,4.234728264354192,1.0470805595498787,-5.032433732960829,-5.032433732960829,-5.032433732960829,-5.032433732960829,1.6981949363884068,-5.032433732960829,2.40578320378176,-5.032433732960829,4.148758588106497,3.5803822764115694,1.2937570829669154,3.7604403725091293,-5.032433732960829,2.353089279803072,1.60591728224803,-5.032433732960829,3.1861261471119615,3.4800466154013554,3.984705206746356,3.2355956817279523,2.274413749750849,3.84471122072802,-5.032433732960829,3.842982853249512,-5.032433732960829,-5.032433732960829,2.5711070988622513,3.03680021288105,-0.3769620118399679,2.730148372866929,2.345191560167378,4.116628158211917,4.817564254423357,-5.032433732960829,-5.032433732960829,3.0430753345340626,0.9376641349944324,-5.032433732960829,0.7100128935424319,7.094960495841673,-5.032433732960829,0.8266304976244996,2.0417579522492755,-5.032433732960829,7.412026302575298,2.3471235923194476,-5.032433732960829,2.5365752623067914,3.1304430049493703,4.606785482586353,6.369385325723146,-5.032433732960829,2.5441590124874773,-5.032433732960829,2.0665938870241884,-5.032433732960829,-5.032433732960829,3.1178116429505023,2.352257503162644,6.75247553909943,-5.032433732960829,2.665085359674517
MSM9VZNH_TR,5.028114357674889,3.1933481861422495,4.619404504366584,3.3656968888871885,4.005278177368648,-4.796046650897024,-4.796046650897024,5.855374102360906,-4.796046650897024,0.539935481014501,-4.796046650897024,-4.796046650897024,-4.796046650897024,2.801256959779418,3.322830368024351,2.438689441411756,5.4574914062547295,5.559872257591049,3.1571456710799257,-4.796046650897024,1.8466402316321116,-4.796046650897024,-4.796046650897024,-4.796046650897024,4.367585643208312,-4.796046650897024,-4.796046650897024,-4.796046650897024,-4.796046650897024,-2.1024166903287203,2.949830370331253,-4.796046650897024,-0.47677342454421456,0.6941006953654938,4.336175750501531,-4.796046650897024,-4.796046650897024,-4.796046650897024,-4.796046650897024,-4.796046650897024,2.3822705232155146,-4.796046650897024,2.5132980317825266,-4.796046650897024,4.650570849141767,3.734523489883917,1.1801281988785313,3.8697944512137115,-4.796046650897024,2.9886827499804927,1.503345335715946,-4.796046650897024,3.2741873943208963,3.667801947969716,4.070766591984199,3.4213765295887457,2.4888783870185414,3.7527543547669415,-4.796046650897024,3.8608481070465173,-4.796046650897024,-4.796046650897024,2.154652763260959,3.1110867231196373,-1.9141195011899157,3.3232560967245037,3.125491680964461,4.362479639489209,4.967522826780668,-4.796046650897024,-4.796046650897024,3.2698352193637925,3.5407666478502806,-4.796046650897024,1.2165255313353933,7.408914589025998,-4.796046650897024,-1.0190827446422208,1.8779571019970005,-4.796046650897024,7.79364600028117,2.3834384481094757,-4.796046650897024,2.7643042299345897,3.2030294732194378,4.546071563361763,6.463406343277475,-4.796046650897024,2.59709345787471,-4.796046650897024,1.5338338511679037,-4.796046650897024,-4.796046650897024,3.5591372248452062,-4.796046650897024,6.90286168754899,-4.796046650897024,1.5549032106533929
MSM9VZNL,5.45516163274771,3.5318141162025407,3.7020315423165515,3.928501234206718,4.768034865533945,2.217499667843428,-2.967189787933602,5.726824313943066,-5.250633953493907,1.3781976215514495,-0.04127381489246318,-5.250633953493907,-5.250633953493907,2.5986043435416137,4.019579773544918,2.674447948763275,6.265341168189816,4.862239080596121,2.299946406505293,0.9203359752306275,3.2948450142999226,-5.250633953493907,1.1815094525898084,-5.250633953493907,5.222640585474881,-5.250633953493907,-5.250633953493907,-0.055707960829380454,-5.250633953493907,1.3436435112915,3.8817155700606865,-5.250633953493907,2.1284256221985904,-5.250633953493907,1.3525013015141543,-0.5735233406097695,-5.250633953493907,0.4398737385428966,-5.250633953493907,-5.250633953493907,2.706614259964293,-5.250633953493907,2.311679296879057,-5.250633953493907,3.3805274132656766,4.232043511883106,2.168213901061958,4.617383774061079,0.2577317329850004,4.078589594704349,0.7846590243189926,-5.250633953493907,3.322875099678855,4.2712530004388505,3.782420224365512,3.376701705687048,2.1359262928758014,4.243899157999248,-5.250633953493907,2.4418219297865456,-5.250633953493907,-0.3717944845794001,1.645342686623617,2.0708224407577633,-0.41166847104663873,-5.250633953493907,2.9728280521511623,2.273514430935644,4.260185202161091,-5.250633953493907,-1.0749359857886756,1.699764347005945,-5.250633953493907,-5.250633953493907,-5.250633953493907,7.173288632447548,-5.250633953493907,3.466888867651843,0.47332010888986,-0.17345216586548062,7.193505008954494,2.418436734336445,-5.250633953493907,-5.250633953493907,-0.5324099068259862,2.647348659157279,2.0432607384401775,-5.250633953493907,1.8421072911601026,-5.250633953493907,2.3724240361890017,-5.250633953493907,-5.250633953493907,0.3451845868597161,-0.03441873764608694,2.165631065322742,0.6361199186388387,-5.250633953493907
MSM9VZOG,-3.912511406260897,2.676900367198659,-3.912511406260897,2.13388971752525,-3.912511406260897,-3.912511406260897,7.676773146056645,-3.912511406260897,1.041911251394481,-3.912511406260897,-3.912511406260897,0.1300991941693308,-3.912511406260897,0.36429198798041895,-3.912511406260897,8.341147513432336,1.9739062848174154,-0.3026186830931721,-3.912511406260897,-3.912511406260897,-1.1964463008304858,-3.912511406260897,-1.8973923656272476,-3.912511406260897,0.5950684746529671,1.6405147597773038,-3.912511406260897,-3.912511406260897,-3.912511406260897,0.24294818723195633,6.433838248942655,-3.912511406260897,5.074561516572963,3.4024881435798653,1.9568354099256613,0.41248786920907676,-3.912511406260897,-3.912511406260897,-3.912511406260897,-3.912511406260897,5.6388192119974025,-3.912511406260897,-3.912511406260897,3.778966378667424,4.894862491397371,-3.912511406260897,-3.912511406260897,4.7832824400065,5.493792094605701,4.59254680361087,-2.0910347821137822,3.5300198679803705,-0.21832362653739246,3.998187924391397,-0.8673796273180159,2.7782886198286576,3.9362019418173304,3.433768053766573,-3.912511406260897,-3.912511406260897,1.5854812139936652,-3.912511406260897,-3.912511406260897,0.18895561905235603,1.1023738792040518,2.441278302567037,4.479282717843949,8.8594051972412,3.339570120076469,-3.912511406260897,3.6922664087073906,-3.912511406260897,2.768778437654955,-3.912511406260897,1.11243875660581,7.278656099875956,0.05610693383554022,-3.912511406260897,-3.912511406260897,-3.912511406260897,5.678411912859607,0.2681129318753115,2.9132569858549973,3.1125465038603455,3.8670217121804553,3.9126146595038973,6.638872904291695,-3.912511406260897,-3.912511406260897,-1.911027013073717,2.677040025299376,-3.912511406260897,-3.912511406260897,-3.912511406260897,0.2835252691598278,4.248003755844702,7.4367918073651875,-3.912511406260897
MSM9VZOI,-3.278026927076274,-0.9100321097582658,-3.278026927076274,-3.278026927076274,-3.278026927076274,-3.278026927076274,9.008356254955373,-3.278026927076274,-3.278026927076274,-3.278026927076274,-3.278026927076274,-3.278026927076274,-3.278026927076274,-3.278026927076274,-3.278026927076274,9.123642910908423,-3.278026927076274,-3.278026927076274,-3.278026927076274,-3.278026927076274,-3.278026927076274,-3.278026927076274,-3.278026927076274,-3.278026927076274,-3.278026927076274,3.643247179569479,-3.278026927076274,-3.278026927076274,-3.278026927076274,-3.278026927076274,8.546225750224828,-3.278026927076274,5.583835826999682,2.9636531843269296,4.243692587166333,-3.278026927076274,-3.278026927076274,2.7066491591683404,-3.278026927076274,-3.278026927076274,5.599391250762207,-3.278026927076274,-3.278026927076274,4.994605691289631,4.033042987123446,-3.278026927076274,3.25192326505078,5.187984721020604,-3.278026927076274,5.7632360089738235,-3.278026927076274,5.212629539567031,0.7752065721650006,4.672995749887562,1.3130547161498747,4.151204546932562,4.244659759806373,4.93254710475365,-3.278026927076274,-3.278026927076274,3.9633547769303643,-3.278026927076274,-3.278026927076274,2.065472021268107,0.7842974100307458,3.82136609326351,3.876353728711263,7.385909971912039,6.389316014308926,-3.278026927076274,3.4537091592189233,2.2856447930441988,-3.278026927076274,-3.278026927076274,-3.278026927076274,7.135395900230936,-3.278026927076274,-3.278026927076274,-3.278026927076274,-3.278026927076274,5.000364531691491,-3.278026927076274,6.374759766147656,5.155516241647771,3.5792999787697157,6.428667470876282,-3.278026927076274,-3.278026927076274,-3.278026927076274,-3.278026927076274,3.9163090797242956,-3.278026927076274,-3.278026927076274,3.769874016829757,-3.278026927076274,3.4467874170160107,8.973383814681092,-3.278026927076274
MSM9VZOK,-3.318200217736555,3.9856765293605925,-3.318200217736555,-0.7992338123460652,-3.318200217736555,-3.318200217736555,9.486567041169009,-3.318200217736555,-3.318200217736555,-3.318200217736555,-3.318200217736555,-3.318200217736555,-3.318200217736555,-3.318200217736555,-3.318200217736555,7.771010439465439,1.3484921473032259,1.1479231841257374,-3.318200217736555,-3.318200217736555,-3.318200217736555,-3.318200217736555,-3.318200217736555,-3.318200217736555,-3.318200217736555,-3.318200217736555,-3.318200217736555,-3.318200217736555,-3.318200217736555,-3.318200217736555,7.125582962059398,-3.318200217736555,5.324925174483484,3.054619568310609,0.5354247306154605,3.8597402764660513,-3.318200217736555,-3.318200217736555,-3.318200217736555,-3.318200217736555,2.1872866974397294,-3.318200217736555,-3.318200217736555,3.080441669025194,7.6105698777337905,2.974006602079392,1.202778297320684,6.578177572414554,-3.318200217736555,5.08556894304137,3.1974471375881475,3.835527116448545,2.5778555127359457,5.288311588916282,3.4074924720558943,4.526519198421336,3.961532934664736,2.81375213595227,-3.318200217736555,-3.318200217736555,2.313312017593386,-3.318200217736555,-3.318200217736555,3.8358402773626015,-3.318200217736555,-3.318200217736555,7.7911772283269585,7.94249985815201,5.81042221757123,-3.318200217736555,3.2740294886313626,1.9270349287296238,2.26101706851421,-3.318200217736555,3.449486361127301,8.808639969810026,-3.318200217736555,-3.318200217736555,-3.318200217736555,-3.318200217736555,5.798012056260491,-3.318200217736555,7.368490313711397,3.1773865431810497,0.48981285172154365,5.622958446170586,-3.318200217736555,-3.318200217736555,-3.318200217736555,-3.318200217736555,4.604316958007933,-3.318200217736555,-3.318200217736555,-3.318200217736555,-3.318200217736555,-3.318200217736555,6.858579393786616,-3.318200217736555
MSM9VZOM,-2.6288053565913554,3.009895935588384,-2.6288053565913554,1.2361246644413342,-2.6288053565913554,-2.6288053565913554,9.891876016141437,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,9.692930088688644,-2.6288053565913554,1.334005060005488,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,4.670693825271577,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,9.542415355929007,-2.6288053565913554,7.720743657068981,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,1.2552219340402448,6.8836162585370815,-2.6288053565913554,-2.6288053565913554,8.30898298523359,-2.6288053565913554,4.789897196541376,-2.6288053565913554,-2.6288053565913554,2.672374121739132,4.890976891215042,-2.6288053565913554,2.64185376241406,3.5906643306335013,3.9953979428243427,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,2.4956195020461767,-2.6288053565913554,-2.6288053565913554,3.6856640991095366,7.454188096582451,7.040258140254379,-2.6288053565913554,4.71222616326053,2.4703762997119583,-2.6288053565913554,-2.6288053565913554,2.99044068234282,8.504475906020305,-2.6288053565913554,5.091493572265038,-2.6288053565913554,-2.6288053565913554,7.141348551965304,-2.6288053565913554,6.725589885363458,-2.6288053565913554,-2.6288053565913554,3.904998297458339,0.8065771252718612,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,4.842382825512097,-2.6288053565913554,-2.6288053565913554,-2.6288053565913554,2.390582237347413,3.573018452537182,8.286632958484102,-2.6288053565913554
MSM9VZOO,-3.539392534762076,3.8598823763716696,-3.539392534762076,-3.539392534762076,-3.539392534762076,-3.539392534762076,8.495596290731928,-3.539392534762076,-3.539392534762076,-3.539392534762076,-3.539392534762076,-3.539392534762076,-3.539392534762076,-3.539392534762076,-3.539392534762076,9.177561097058506,-3.539392534762076,0.5393482238726008,7.256220167961825,-3.539392534762076,-3.539392534762076,-3.539392534762076,-3.539392534762076,-3.539392534762076,-3.539392534762076,2.5719648748717336,-3.539392534762076,-3.539392534762076,-3.539392534762076,-3.539392534762076,8.207597354051478,-3.539392534762076,3.5995858132195337,2.8995812065346236,-3.539392534762076,-3.539392534762076,-3.539392534762076,-3.539392534762076,-3.539392534762076,-0.4471816386529923,4.23622447480196,-3.539392534762076,-3.539392534762076,2.3680071363802018,5.563394291796274,-3.539392534762076,1.30758254780155,6.778127108501346,-3.539392534762076,4.599080776875864,3.756954986475052,4.037159095008363,2.060248942327508,-3.539392534762076,0.8082151251303991,3.7855953080664317,2.1079805563282257,3.2461740641659933,3.973082082651028,2.677636449407226,2.6609173159742534,-3.539392534762076,-3.539392534762076,3.6736825042437458,-3.539392534762076,3.067263088748515,4.9661418318330774,4.728355468757493,7.367295608209993,-3.539392534762076,2.0240457266308596,0.49427898263261305,-3.539392534762076,-3.539392534762076,-3.539392534762076,8.023937531548357,1.7979203552000342,-3.539392534762076,-3.539392534762076,-3.539392534762076,4.595330514771094,-3.539392534762076,7.283575840097434,4.405365338348661,3.2326195351211604,5.3755296276583415,3.28457208688903,-3.539392534762076,-3.539392534762076,-3.539392534762076,4.733865267491861,1.5351209092842897,-3.539392534762076,3.700255634442497,3.221897102171633,6.4108228258345346,-3.539392534762076,-3.539392534762076
MSM9VZOQ,-2.919336676838329,-2.919336676838329,-2.919336676838329,1.6403364054279237,-2.919336676838329,-2.919336676838329,9.147088760489105,-2.919336676838329,-2.919336676838329,-2.919336676838329,-2.919336676838329,-2.919336676838329,-2.919336676838329,-2.919336676838329,-2.919336676838329,9.286081696533008,-2.919336676838329,1.9996396586586354,7.0655361502636564,-2.919336676838329,-2.919336676838329,-2.919336676838329,-2.919336676838329,-2.919336676838329,-2.919336676838329,2.7686045324608823,-2.919336676838329,-2.919336676838329,-2.919336676838329,-2.919336676838329,8.08284269558208,-2.919336676838329,6.052099750839866,2.9708191445119665,-2.919336676838329,-2.919336676838329,-2.919336676838329,-2.919336676838329,-2.919336676838329,-2.919336676838329,6.877046187218961,-2.919336676838329,-2.919336676838329,3.437004091640784,7.4510433753659715,2.956289582510294,-2.919336676838329,6.690637176041632,-2.919336676838329,6.041128000694052,-0.3442568439376146,3.813513830945367,2.980755816135602,4.838329439327837,-2.919336676838329,-2.919336676838329,2.174611378274399,3.510142302232909,-2.919336676838329,-2.919336676838329,-2.919336676838329,-2.919336676838329,-2.919336676838329,-2.919336676838329,-2.919336676838329,-2.919336676838329,6.575653095603658,9.096641307514364,5.478653284727478,-2.919336676838329,4.73073760776343,-2.919336676838329,-2.919336676838329,-2.919336676838329,-2.919336676838329,8.962291073147329,1.7324961306636926,-2.919336676838329,-2.919336676838329,-2.919336676838329,6.444307802045031,-2.919336676838329,8.579204401881102,3.868693203546223,3.3429109511014383,5.4858119346981296,3.145717260617462,-2.919336676838329,-2.919336676838329,-2.919336676838329,5.752320939256269,2.6935289508220155,-2.919336676838329,-2.919336676838329,-2.919336676838329,5.670612889370331,-2.919336676838329,-2.919336676838329
MSM9VZPT,-4.369259908840014,-4.369259908840014,6.31548762620295,-4.369259908840014,6.200940778613154,4.376528097962381,4.1615381736430495,-4.369259908840014,5.753653099834498,-4.369259908840014,4.19154992148728,-4.369259908840014,-4.369259908840014,6.330350242039314,-4.369259908840014,2.8307376667011503,4.044138547927159,5.2363059683759,0.19762574496612118,5.545021114507671,7.037815984529029,-4.369259908840014,6.1764647904552135,-4.369259908840014,-4.369259908840014,-4.369259908840014,-4.369259908840014,2.3822894971461013,4.052862514137676,4.67724698303747,6.843973938193701,-1.0583850805146806,5.937616787759543,-4.369259908840014,-4.369259908840014,-4.369259908840014,-4.369259908840014,-4.369259908840014,-4.369259908840014,-4.369259908840014,4.958585433798998,-4.369259908840014,-4.369259908840014,1.1912518266434091,3.5329182158308905,-4.369259908840014,-4.369259908840014,6.356671476837278,6.153585155630756,-4.369259908840014,2.15489098152186,3.8898349441162976,1.6498120120500133,6.5025232886017275,-4.369259908840014,-4.369259908840014,-4.369259908840014,-4.369259908840014,3.3667410374935853,3.620512969841882,1.5570313234391442,2.025992994387005,1.0435223246141874,2.4287888584298525,3.313039227577442,-4.369259908840014,3.1706549329022575,-4.369259908840014,-4.369259908840014,-4.369259908840014,5.110914067078877,-4.369259908840014,-4.369259908840014,-0.6561652043929911,3.097756685997008,5.910758583685006,2.2525932262549064,7.503732009737186,-4.369259908840014,-4.369259908840014,7.71343208686947,-4.369259908840014,-4.369259908840014,-4.369259908840014,-4.369259908840014,-4.369259908840014,-4.369259908840014,2.7242119192229115,1.545216980165141,-4.369259908840014,3.384998720948964,1.0522077458318027,2.7426234966482674,3.8542315887390783,2.831832439553362,-4.369259908840014,3.7674920595799195,-4.369259908840014
